Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2012,120254,Occidental College,1,Occidental College,2178,1,42,294
2012,121150,Pepperdine University,1,Malibu - Main Campus,7319,2,7,19
2012,121309,Point Loma Nazarene University,1,Point Loma Nazerene University Main Campus,3192,0,7,13
2012,123554,Saint Mary's College of California,1,Main Campus,4228,18,49,4
2012,122931,Santa Clara University,1,Main Campus - Santa Clara University,8519,1,177,710
2012,243744,Stanford University,1,Main Campus,18519,0,0,0
2012,117140,University of La Verne,1,MAIN CAMPUS,8628,0,15,43
2012,121691,University of Redlands,1,Main Campus,4956,6,122,339
2012,122436,University of San Diego,1,UNIVERSITY OF SAN DIEGO,8105,0,59,391
2012,122612,University of San Francisco,1,Hilltop Campus (San Francisco),10040,1,109,233
2012,123961,University of Southern California,1,University Park Campus,39958,4,47,90
2012,120883,University of the Pacific,1,Main Campus,6652,1,19,0
2012,123651,Vanguard University of Southern California,1,Vanguard University of Southern California,2309,0,0,60
2012,125763,Whittier College,1,Main Campus,2369,2,16,20
2013,109785,Azusa Pacific University,1,Azusa (main campus),10755,2,17,56
2013,110097,Biola University,1,Main Campus,6301,6,12,3
2013,110361,California Baptist University,1,Main Campus,7144,0,13,15
2013,110404,California Institute of Technology,1,Main Campus,2181,1,0,0
2013,110413,California Lutheran University,1,Main Campus,4282,0,2,120
2013,111948,Chapman University,1,Orange Campus,7892,2,77,120
2013,112251,Claremont Graduate University,1,Main Campus,2204,0,2,0
2013,112075,Concordia University-Irvine,1,Main Campus,4046,0,1,53
2013,114813,Fresno Pacific University,1,FRESNO PACIFIC UNIVERSITY,3393,0,0,0
2013,114840,Fuller Theological Seminary in California,1,Fuller Pasadena,2694,0,0,0
2013,117627,La Sierra University,1,La Sierra University,2440,0,0,10
2013,117636,Loma Linda University,1,Loma Linda University,4693,0,0,0
2013,117946,Loyola Marymount University,1,Westchester Campus,9661,2,175,0
2013,119173,Mount Saint Mary's University,1,Chalon,3274,0,2,12
2013,120254,Occidental College,1,Occidental College,2128,0,44,275
2013,121150,Pepperdine University,1,Malibu - Main Campus,7315,2,6,18
2013,121309,Point Loma Nazarene University,1,Point Loma Nazerene University Main Campus,3359,0,2,9
2013,123554,Saint Mary's College of California,1,Main Campus,4257,2,29,0
2013,122931,Santa Clara University,1,Main Campus - Santa Clara University,8770,0,120,604
2013,243744,Stanford University,1,Main Campus,18346,0,0,3
2013,117140,University of La Verne,1,MAIN CAMPUS,8796,1,15,45
