Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Illegal weapons possession,Drug law violations,Liquor law violations
2010,122409,San Diego State University,1,Main Campus,29187,5,29,211
2010,122597,San Francisco State University,1,Main Campus,29718,1,12,433
2010,122755,San Jose State University,1,Main Campus,29076,2,3,1
2010,123572,Sonoma State University,1,Sonoma State University,8395,0,18,18
2010,111188,The California Maritime Academy,1,California State University Maritime Academy,855,0,6,6
2011,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,18762,0,8,0
2011,110529,California State Polytechnic University-Pomona,1,Main Campus,21107,6,89,234
2011,110486,California State University-Bakersfield,1,Main Campus,8002,0,0,0
2011,441937,California State University-Channel Islands,1,California State University Channel Islands,4179,0,28,49
2011,110538,California State University-Chico,1,Main Campus,15920,1,14,111
2011,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,14364,0,4,1
2011,110574,California State University-East Bay,1,Main Campus,13160,1,24,5
2011,110556,California State University-Fresno,1,Main Campus,21981,0,20,179
2011,110565,California State University-Fullerton,1,Main Campus,36156,0,122,256
2011,110583,California State University-Long Beach,1,Main Campus,34870,0,123,202
2011,110592,California State University-Los Angeles,1,California State University- Los Angeles,21284,1,22,189
2011,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,5173,0,1,2
2011,110608,California State University-Northridge,1,California State University- Northridge,36911,3,107,297
2011,110617,California State University-Sacramento,1,Sacramento State,28016,0,54,177
2011,110510,California State University-San Bernardino,1,California State University- San Bernardino,17250,0,1,16
2011,366711,California State University-San Marcos,1,Main Campus,10276,1,22,61
2011,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,9246,0,24,63
2011,169248,Central Michigan University,1,Main Campus,28194,0,159,445
2011,115755,Humboldt State University,1,Humboldt State University,8046,3,180,9
2011,122409,San Diego State University,1,Main Campus,30541,7,58,289
2011,122597,San Francisco State University,1,Main Campus,29541,0,0,235
2011,122755,San Jose State University,1,Main Campus,30236,7,130,56
2011,123572,Sonoma State University,1,Sonoma State University,8668,4,20,7
2011,111188,The California Maritime Academy,1,California State University Maritime Academy,886,2,2,8
2012,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,18679,0,34,0
2012,110529,California State Polytechnic University-Pomona,1,Main Campus,22156,5,84,155
2012,110486,California State University-Bakersfield,1,Main Campus,8520,0,0,0
2012,441937,California State University-Channel Islands,1,California State University Channel Islands,4920,1,21,31
2012,110538,California State University-Chico,1,Main Campus,16470,2,16,71
2012,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,13933,0,0,0
2012,110574,California State University-East Bay,1,Main Campus,13851,0,12,1
2012,110556,California State University-Fresno,1,Main Campus,22565,0,7,99
2012,110565,California State University-Fullerton,1,Main Campus,37677,0,110,218
2012,110583,California State University-Long Beach,1,Main Campus,36279,3,29,139
2012,110592,California State University-Los Angeles,1,California State University- Los Angeles,21755,0,105,460
2012,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,5609,0,2,9
2012,110608,California State University-Northridge,1,California State University- Northridge,36164,3,131,192
2012,110617,California State University-Sacramento,1,Sacramento State,28539,0,32,134
2012,110510,California State University-San Bernardino,1,California State University- San Bernardino,18234,0,2,17
2012,366711,California State University-San Marcos,1,Main Campus,10610,0,13,1
2012,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8882,0,41,74
2012,169248,Central Michigan University,1,Main Campus,27626,1,84,334
2012,115755,Humboldt State University,1,Humboldt State University,8116,1,191,5
2012,122409,San Diego State University,1,Main Campus,30843,13,91,173
2012,122597,San Francisco State University,1,Main Campus,30500,0,31,169
2012,122755,San Jose State University,1,Main Campus,30448,17,197,43
2012,123572,Sonoma State University,1,Sonoma State University,9021,3,21,16
2012,111188,The California Maritime Academy,1,California State University Maritime Academy,973,3,2,1
2013,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,19703,7,5,0
2013,110529,California State Polytechnic University-Pomona,1,Main Campus,22501,6,96,280
2013,110486,California State University-Bakersfield,1,Main Campus,8371,0,0,0
2013,441937,California State University-Channel Islands,1,California State University Channel Islands,5140,0,36,39
2013,110538,California State University-Chico,1,Main Campus,16356,0,9,67
2013,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,14670,0,5,1
2013,110574,California State University-East Bay,1,Main Campus,14526,0,75,125
2013,110556,California State University-Fresno,1,Main Campus,23060,0,7,126
2013,110565,California State University-Fullerton,1,Main Campus,38325,5,43,59
2013,110583,California State University-Long Beach,1,Main Campus,35586,3,65,154
2013,110592,California State University-Los Angeles,1,California State University- Los Angeles,23258,1,269,328
2013,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,5732,0,3,4
2013,110608,California State University-Northridge,1,California State University- Northridge,38310,0,210,207
2013,110617,California State University-Sacramento,1,Sacramento State,28811,0,56,182
2013,110510,California State University-San Bernardino,1,California State University- San Bernardino,18398,0,58,103
2013,366711,California State University-San Marcos,1,Main Campus,11300,0,92,10
