Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2004,110510,California State University-San Bernardino,1,California State University- San Bernardino,16194,0,0,7,,,0,,,0,0,40,2,0
2004,366711,California State University-San Marcos,1,Main Campus,7365,0,0,1,,,0,,,0,1,4,0,0
2004,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,7858,0,0,5,,,0,,,0,0,7,2,0
2004,169248,Central Michigan University,1,Main Campus,27683,0,0,2,,,0,,,1,1,5,0,0
2004,115755,Humboldt State University,1,Humboldt State University,7550,0,0,6,,,0,,,0,0,5,1,1
2004,122409,San Diego State University,1,Main Campus,32043,0,0,7,,,0,,,0,4,12,2,3
2004,122597,San Francisco State University,1,Main Campus,28804,0,0,1,,,0,,,0,2,23,1,0
2004,122755,San Jose State University,1,Main Campus,29044,0,0,1,,,0,,,0,1,4,0,0
2004,123572,Sonoma State University,1,Sonoma State University,7977,0,0,1,,,0,,,0,0,10,1,0
2004,111188,The California Maritime Academy,1,California State University Maritime Academy,758,0,0,0,,,0,,,0,1,2,0,0
2005,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,18475,0,0,1,,,0,,,0,0,5,0,0
2005,110529,California State Polytechnic University-Pomona,1,Main Campus,19885,0,0,0,,,0,,,2,0,22,1,3
2005,110486,California State University-Bakersfield,1,Main Campus,7549,0,0,0,,,0,,,0,2,0,1,0
2005,441937,California State University-Channel Islands,1,California State University Channel Islands,2575,0,0,0,,,0,,,0,1,0,0,0
2005,110538,California State University-Chico,1,Main Campus,15919,0,0,0,,,0,,,0,0,13,0,0
2005,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,12357,0,0,1,,,0,,,0,0,14,0,0
2005,110574,California State University-East Bay,1,Main Campus,12535,0,0,1,,,0,,,0,0,10,2,0
2005,110556,California State University-Fresno,1,Main Campus,20371,0,0,1,,,0,,,1,0,7,7,0
2005,110565,California State University-Fullerton,1,Main Campus,35040,0,0,0,,,0,,,0,0,10,0,0
2005,110583,California State University-Long Beach,1,Main Campus,34547,0,0,2,,,0,,,0,2,5,29,0
2005,110592,California State University-Los Angeles,1,California State University- Los Angeles,20034,0,0,1,,,0,,,2,2,3,3,0
2005,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,3773,0,0,8,,,0,,,0,0,16,1,4
2005,110608,California State University-Northridge,1,California State University- Northridge,33243,0,0,2,,,0,,,4,2,41,8,1
2005,110617,California State University-Sacramento,1,Sacramento State,27932,0,0,4,,,0,,,0,0,6,0,0
2005,110510,California State University-San Bernardino,1,California State University- San Bernardino,16431,0,0,3,,,0,,,0,2,16,7,0
2005,366711,California State University-San Marcos,1,Main Campus,7502,0,0,3,,,0,,,0,0,0,0,0
2005,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8137,0,0,3,,,0,,,0,0,3,3,0
2005,169248,Central Michigan University,1,Main Campus,27221,0,0,3,,,0,,,0,1,5,0,0
2005,115755,Humboldt State University,1,Humboldt State University,7462,0,0,6,,,0,,,0,0,3,1,3
2005,122409,San Diego State University,1,Main Campus,31802,0,0,3,,,1,,,0,1,4,5,0
2005,122597,San Francisco State University,1,Main Campus,28950,0,0,2,,,0,,,6,1,19,6,1
2005,122755,San Jose State University,1,Main Campus,29975,0,0,1,,,0,,,0,0,13,0,0
2005,123572,Sonoma State University,1,Sonoma State University,7749,0,0,2,,,0,,,0,0,18,0,1
2005,111188,The California Maritime Academy,1,California State University Maritime Academy,859,0,0,0,,,0,,,0,0,5,0,0
2006,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,18722,0,0,4,,,0,,,0,0,2,0,0
2006,110529,California State Polytechnic University-Pomona,1,Main Campus,20510,0,0,2,,,0,,,0,0,10,0,0
2006,110486,California State University-Bakersfield,1,Main Campus,7711,0,0,0,,,0,,,0,0,4,0,0
2006,441937,California State University-Channel Islands,1,California State University Channel Islands,3123,0,0,0,,,0,,,0,0,0,0,0
2006,110538,California State University-Chico,1,Main Campus,16250,0,0,4,,,0,,,0,1,6,0,0
2006,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,12068,0,0,1,,,0,,,0,1,9,0,0
2006,110574,California State University-East Bay,1,Main Campus,12706,0,0,1,,,0,,,0,0,2,0,0
2006,110556,California State University-Fresno,1,Main Campus,22098,0,0,0,,,0,,,0,0,7,8,0
2006,110565,California State University-Fullerton,1,Main Campus,35921,0,0,1,,,0,,,2,0,11,3,0
2006,110583,California State University-Long Beach,1,Main Campus,35574,0,0,2,,,0,,,0,1,1,0,0
2006,110592,California State University-Los Angeles,1,California State University- Los Angeles,20565,0,0,2,,,0,,,2,0,4,0,0
2006,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,3818,0,0,2,,,1,,,0,1,12,1,0
2006,110608,California State University-Northridge,1,California State University- Northridge,34560,0,0,2,,,0,,,4,5,34,0,0
2006,110617,California State University-Sacramento,1,Sacramento State,28529,0,0,2,,,0,,,0,2,1,3,1
2006,110510,California State University-San Bernardino,1,California State University- San Bernardino,16479,0,0,3,,,0,,,1,4,10,0,0
2006,366711,California State University-San Marcos,1,Main Campus,8734,0,0,0,,,0,,,0,1,1,0,0
2006,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8374,0,0,0,,,0,,,0,0,1,0,0
2006,169248,Central Michigan University,1,Main Campus,26710,0,0,2,,,0,,,1,1,5,0,0
2006,115755,Humboldt State University,1,Humboldt State University,7435,0,0,5,,,0,,,0,0,1,0,0
2006,122409,San Diego State University,1,Main Campus,33441,0,0,6,,,0,,,1,2,10,0,0
2006,122597,San Francisco State University,1,Main Campus,29628,0,0,1,,,0,,,2,2,35,11,1
2006,122755,San Jose State University,1,Main Campus,29604,0,0,3,,,0,,,2,1,8,0,0
2006,123572,Sonoma State University,1,Sonoma State University,8274,0,0,1,,,0,,,0,0,11,0,2
2006,111188,The California Maritime Academy,1,California State University Maritime Academy,828,0,0,0,,,0,,,0,0,4,0,0
2007,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,19777,0,0,5,,,0,,,1,0,2,0,3
2007,110529,California State Polytechnic University-Pomona,1,Main Campus,21477,0,0,3,,,0,,,0,1,4,0,1
2007,110486,California State University-Bakersfield,1,Main Campus,7700,0,0,0,,,0,,,0,1,2,0,0
2007,441937,California State University-Channel Islands,1,California State University Channel Islands,3599,0,0,0,,,0,,,0,0,0,0,0
2007,110538,California State University-Chico,1,Main Campus,17034,0,0,2,,,0,,,0,0,6,0,0
2007,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,12082,0,0,0,,,0,,,0,1,13,0,0
2007,110574,California State University-East Bay,1,Main Campus,13124,0,0,0,,,0,,,1,0,7,0,0
2007,110556,California State University-Fresno,1,Main Campus,22383,0,0,1,,,0,,,0,1,5,4,0
2007,110565,California State University-Fullerton,1,Main Campus,37130,0,0,2,,,0,,,0,1,7,1,0
2007,110583,California State University-Long Beach,1,Main Campus,36868,0,0,0,,,0,,,0,1,5,0,0
2007,110592,California State University-Los Angeles,1,California State University- Los Angeles,21051,0,0,2,,,0,,,1,0,14,0,0
2007,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,4080,1,0,2,,,0,,,0,1,12,6,1
2007,110608,California State University-Northridge,1,California State University- Northridge,35446,0,0,9,,,2,,,1,6,19,0,0
2007,110617,California State University-Sacramento,1,Sacramento State,28829,0,0,3,,,1,,,0,0,0,0,0
2007,110510,California State University-San Bernardino,1,California State University- San Bernardino,17066,0,0,2,,,2,,,0,1,14,0,0
2007,366711,California State University-San Marcos,1,Main Campus,9159,0,0,0,,,0,,,0,0,3,0,0
2007,110495,California State University-Stanislaus,1,CSU Stanislaus - Turlock,8836,0,0,2,,,0,,,0,1,2,0,0
2007,169248,Central Michigan University,1,Main Campus,26611,0,0,4,,,0,,,0,1,9,0,3
2007,115755,Humboldt State University,1,Humboldt State University,7773,0,0,1,,,0,,,1,0,6,0,0
2007,122409,San Diego State University,1,Main Campus,35695,0,0,5,,,0,,,0,8,15,0,1
2007,122597,San Francisco State University,1,Main Campus,30125,0,0,6,,,0,,,1,0,21,8,1
2007,122755,San Jose State University,1,Main Campus,31906,0,0,2,,,0,,,0,1,22,1,1
2007,123572,Sonoma State University,1,Sonoma State University,8770,0,0,4,,,0,,,0,2,10,0,0
2007,111188,The California Maritime Academy,1,California State University Maritime Academy,858,0,0,1,,,0,,,0,1,42,0,1
2008,110422,California Polytechnic State University-San Luis Obispo,1,Main Campus,19471,0,0,0,,,0,,,0,0,9,0,9
2008,110529,California State Polytechnic University-Pomona,1,Main Campus,21190,0,0,3,,,0,,,0,1,1,0,0
2008,110486,California State University-Bakersfield,1,Main Campus,7684,0,0,0,,,0,,,0,0,6,0,0
2008,441937,California State University-Channel Islands,1,California State University Channel Islands,3783,0,0,0,,,0,,,0,0,0,0,0
2008,110538,California State University-Chico,1,Main Campus,17132,0,0,1,,,0,,,0,0,6,0,0
2008,110547,California State University-Dominguez Hills,1,California State University Dominguez Hills,12851,0,0,2,,,0,,,0,0,23,0,0
2008,110574,California State University-East Bay,1,Main Campus,14167,0,0,4,,,0,,,2,1,4,0,0
2008,110556,California State University-Fresno,1,Main Campus,22613,0,0,2,,,0,,,0,1,3,0,0
2008,110565,California State University-Fullerton,1,Main Campus,36996,0,0,2,,,0,,,0,2,0,0,0
2008,110583,California State University-Long Beach,1,Main Campus,37891,0,0,1,,,0,,,0,0,0,0,0
2008,110592,California State University-Los Angeles,1,California State University- Los Angeles,20743,0,0,2,,,0,,,1,2,6,0,0
2008,409698,California State University-Monterey Bay,1,California State University- Monterey Bay,4340,0,0,2,,,0,,,1,4,3,0,1
2008,110608,California State University-Northridge,1,California State University- Northridge,36208,0,0,3,,,0,,,3,2,32,0,0
2008,110617,California State University-Sacramento,1,Sacramento State,29011,0,0,0,,,0,,,0,2,3,0,0
2008,110510,California State University-San Bernardino,1,California State University- San Bernardino,17646,0,0,3,,,1,,,1,1,11,0,0
2008,366711,California State University-San Marcos,1,Main Campus,9148,0,0,2,,,0,,,0,3,1,0,0
